company_name,movie_id
Storefront Films,38117
Walt Disney Pictures,10202
Dune Entertainment,35056
Seda Spettacoli,11906
Traveling Picture Show Company (TPSC),169917
RatPac Entertainment,241554
Northern Ireland Screen,314095
Silver Pictures,943
KMP Film Invest,13027
Mars Media Beteiligungs,69
Paramount,7214
Sixth Sense Productions,205
American Empirical Pictures,421
Red Wagon Entertainment,25
Paramount,2310
Moving Picture Company,266647
Merced Media Partners,261392
Orange Studio,309809
Lightstorm Entertainment,2756
Dino De Laurentiis Company,841
Los Hooligans Productions,8068
Georgetown Productions Inc.,4488
20th Century Fox,11007
TriStar Pictures,978
Versus Entertainment,26388
BBC Film,71859
Lions Gate Films,7220
Michael White Productions,36685
Underworld Entertainment,768
Lantica Media,403119
Village Roadshow Pictures,353070
Everest Entertainment,103731
20th Century Fox,7512
Téléfilm Canada,8054
di Bonaventura Pictures,76640
PIC Agency,80271
Dune Entertainment,65057
Universal Pictures,49520
Kennedy Miller Productions,9355
Revolution Sun Studios,4442
Perdido Productions,339397
Lakeshore Entertainment,8643
Blue Sky Studios,116711
Hawk Films,3175
Metafilms,265177
Paramount,10734
Regency Enterprises,1381
Sony Pictures Animation,7484
SLM Production Group,10999
Warner Bros. Pictures,5123
Summer Knowledge LLC,3597
Gary Sanchez Productions,257091
Lionsgate,210860
Impact Pictures,8413
New Line Cinema,2666
Treehouse Pictures,225565
White Noise Factory,242512
HorrorFlix,4513
Universal Pictures,9767
Sound for Film,2044
Dune Entertainment,74465
Mosaic Media Group,11024
CBS Films,86829
IM Global,210479
Jerry Bruckheimer Films,9477
Summit Entertainment,52451
Columbia Pictures,1887
Metro-Goldwyn-Mayer,665
Columbia Pictures,786
Comedy Central Films,9473
Paramount,393457
Oak Productions,9593
Morgan Creek,319
filmscience,313922
PolyGram Filmed Entertainment,712
Universal Pictures,271718
Village Roadshow Pictures,9705
Reel FX Creative Studios,228326
Aardman,533
Miramax,5
UFA,19
Paramount,8204
DCP Wrong Turn Productions,9902
Relativity Media,239571
Indian Paintbrush,308369
Jerry Bruckheimer Films,10637
Summit Entertainment,49527
The Ladd Company,9336
Focus Features,9373
TIK Films,388399
TriStar Pictures,8874
Universal Pictures,9614
Insurge Pictures,227719
Big Screen Productions,55787
StudioCanal,49517
Silver Pictures,944
Screen Gems,22894
Village Roadshow Pictures,321741
Touchstone Pictures,9315
Relativity Media,37958
Miramax,1574
Paramount,14564
XYZ Films,306947
A.J.O.Z. Films,62835
Universal Pictures,612
Legendary Pictures,68737
Universal Pictures,9374
Offspring Entertainment,2976
Sullivan Bluth Studios,12144
1492 Pictures,9279
Vulcan Productions,2652
Davis-Panzer Productions,8009
Gary Sanchez Productions,109443
Living Films,192141
Chernin Entertainment,316023
Upside Down Films,58244
Universal Pictures,9277
TS Productions,46738
Laika Entertainment,77174
Bedford Falls Productions,4476
Yannix Technology Corporation,6466
Yannix Technology Corporation,6466
Los Angeles Media Fund,365942
IAC Films,171274
Columbia Pictures,9383
Original Film,9257
Dan Films,26466
Canal+ España,25376
Open Road Films,115782
Roger Birnbaum Productions,8584
Snoot Entertainment,83899
bob industries,228970
Walt Disney Pictures,10567
Amblin Entertainment,928
Hey Eddie,14560
Vertigo Films,18533
View Askew Productions,1832
Studio Babelsberg,10204
Platinum Dunes,335796
The Mirisch Company,5925
TF1 Films Production,8265
Red Om Films,38167
St. Tropez Films,9360
Parkes/Lasker productions,11005
View Askew Productions,2292
View Askew Productions,2292
Universal Pictures,951
Imagine Entertainment,88794
Appian Way,10316
Wild Bunch,77987
United Artists,23048
Paramount,41436
Atlas Entertainment,23047
Touchstone Pictures,11545
Hanna-Barbera Productions,888
Regency Enterprises,1645
New World Pictures,9003
Universal Pictures,9387
Amazon Studios,416477
IM Global,72387
Regency Enterprises,9947
Columbia Pictures,10996
Riche-Ludwig Productions,8914
Ringerike Erste Filmproduktion,8390
Galatée Films,5528
Exclusive Media,134411
Dune Entertainment,38745
Bazelevs Production,325348
WDR,338
Focus Features,43923
Lionsgate,18501
Fox Searchlight Pictures,376866
Pacific Data Images,82703
Relativity Media,112949
Intrepid Pictures,10665
Blue Askew,10358
American Film Institute (AFI),985
Franchise Pictures,8374
Cinergi Pictures Entertainment,9482
Regency Enterprises,63492
Walt Disney Pictures,9574
Columbia Pictures,9894
Image Ten,10331
Paramount Animation,228165
Working Title Films,301351
Village Roadshow Pictures,9645
Intermedia Films,167
A24,418078
Impact Pictures,19898
MacDonald/Parkes Productions,9007
Castle Rock Entertainment,132344
RatPac Entertainment,332210
Touchstone Pictures,1429
Universal Pictures do Brasil,7347
Eddie Murphy Productions,96
Witness Protection Films,87818
Summit Entertainment,8456
Working Title Films,96724
Animal Logic,41216
21 Laps Entertainment,80035
RCS Video,9350
United Artists,8195
Annapurna Pictures,87492
Bazmark Films,6972
Max Stronghold Productions Inc.,11459
Regency Enterprises,9600
Sailor Bear,428449
Touchstone Pictures,11199
PolyGram Filmed Entertainment,12159
Dimension Films,9384
Touchstone Pictures,522
Cosmo Film,369557
Fox Searchlight Pictures,42188
Summit Entertainment,13455
Goldcrest,783
Newmarket Films,504
Screen Gems,42297
DreamWorks Pictures,10320
New Line Cinema,10950
Rainforest Entertainment,168530
Dark Castle Entertainment,4970
Three Strange Angels,1262
Braveworld Productions,865
Paramount Vantage,28355
Scott Rudin Productions,329833
Plan B Entertainment,273895
Columbia Pictures,8051
Omnilab Media,8848
Fox Searchlight Pictures,86825
Eon Productions,660
Davis Entertainment,11011
All Knight Productions,6038
New Line Cinema,9312
Columbia Pictures,9567
Michael De Luca Productions,38321
Dovemead Films,8536
Lisberger/Kushner Productions,97
Fox 2000 Pictures,11978
New Line Cinema,2022
Katalyst Films,37821
Universal Pictures,245
Marc Platt Productions,37950
Anchor Bay Films,43947
Kopelson Entertainment,6950
DreamWorks Pictures,2135
The Zanuck Company,6278
Evolution Entertainment,14001
Baltimore Spring Creek Productions,2133
NeoReel,77931
Gaumont,37707
Universal Pictures,9493
Destination Films,84199
di Bonaventura Pictures,8814
Pathé,68727
Ruby Films,10313
Dimension Films,12279
Paramount,72571
R.P. Productions,11439
Screen Gems,58431
Groundswell Productions,10139
Columbia Pictures,9397
Paramount,8872
Harvest Filmworks,473
Universal Pictures,22972
Young Hannibal Productions,1248
Platinum Dunes,10065
FR Productions,399019
The Mirisch Company,284
Relativity Media,82525
X Filme Creative Pool,104
Double Feature Films,1646
Fox 2000 Pictures,55301
Dimension Films,9488
Miramax,16614
The Weinstein Company,43593
Wonderland Sound and Vision,192102
Gidden Media,137093
Radiant Film GmbH,387
Gran Via Productions,926
Universal Pictures,921
Fox Searchlight Pictures,154400
Davis Entertainment,228066
Blossom Films,59860
Troublemaker Studios,1428
Paramount,37137
20th Century Fox,9513
Darren Star Productions,4564
Tank Caterpillar,283445
New Line Cinema,2309
Plan B Entertainment,64689
Campanile Productions,642
Surefire Capital,146198
Studio Babelsberg,319888
Virtual Studios,503
Revolution Studios,10708
Summit Entertainment,345938
Gold Circle Films,8346
Eon Productions,667
Shane Carruth,14337
Universal Pictures,18947
Smart Entertainment,241251
Pariah Entertainment Group,49526
Open Road Films,49021
Columbia Pictures,24803
Caliber Media Company,294963
Amblin Entertainment,11551
Mosaic,34016
Atlas Entertainment,795
Paramount,8913
Universal Pictures,837
Universal Pictures,77866
Broken Road Productions,71880
Summit Entertainment,85446
Miramax,409
Amblin Entertainment,688
Bryna Productions,967
USA Films,1900
New Line Cinema,48171
Tapestry Films,10314
Dimension Films,10147
Indigo Film,310593
Fox Searchlight Pictures,1523
It's a Laugh Productions,18126
World Film Magic,14164
Dune Entertainment,13051
Universal Pictures,9913
Vinyl Films,222936
Miramax,1360
Bluegrass Films,384682
Touchstone Pictures,6282
LStar Capital,184346
Dangerous Method Film AG,48231
Wintergreen Productions,23082
Paramount,8292
Birnbaum / Barber Productions,25195
Columbia Pictures,4032
UK Film Council,59678
Fortis Films,2642
Mike Zoss Productions,12573
Scott Rudin Productions,12184
Mediapro,81836
Paulilu Productions,397422
Ilion Animation Studios,16866
RatPac Entertainment,216282
Universal Pictures,201088
Indian Paintbrush,88005
Universal Pictures,287903
Neal H. Moritz Productions,11397
Parkes+MacDonald Image Nation,331313
United Artists,681
Kanzaman Productions,7461
Village Roadshow Pictures,6415
Hollywood Pictures,11969
New Line Cinema,11282
DreamWorks Animation,14411
Charles Chaplin Productions,10098
Universal Pictures,1535
Monkey Dance Productions,13680
Regency Enterprises,9631
Ixtlan Productions,820
StudioCanal,204922
Marv Films,4836
Walt Disney Pictures,13700
20th Century Fox,9641
Penn Station Entertainment,29427
Hammer Film Productions,41402
Warner Independent Pictures (WIP),8461
Babylon,9381
Horizon Pictures,826
DreamWorks Pictures,1251
Hemdale Film Corporation,10925
Seven Arts Productions,802
Defender Films,371645
Wheelhouse Entertainment,10590
Dune Entertainment,23023
Mikona Productions,11615
20th Century Fox,10673
Gramercy Pictures,9571
Doom Buggy Productions,10756
Walt Disney Pictures,864
Phoenix Pictures,8452
Fastnet Films,212716
Universal Pictures,7978
Next Entertainment,1691
Walt Disney Pictures,11395
Paramount,1788
Lucasfilm Ltd.,12180
New Line Cinema,48988
United Artists,253
Fountainbridge Films,1844
United Artists,682
Stuber Productions,19899
Mace Neufeld Productions,794
40 Acres and a Mule Filmworks,87516
Lakeshore Entertainment,4806
Columbia Pictures,10159
La Banque Postale Image 7,262551
Lionsgate,19901
Universal Pictures,11281
Mirage Enterprises,37233
Touchstone Pictures,41233
Votiv Films,335866
Warner Bros. Pictures,1547
Alcon Entertainment,2207
Global Medien KG,8224
Gaeta / Rosenzweig Films,58151
Energy Entertainment,164457
Vertigo Entertainment,351211
Metro-Goldwyn-Mayer,12096
Alta Loma Entertainment,12620
Buena Vista Pictures,243
Bristol Bay Productions,1677
Eon Productions,707
DreamWorks Pictures,11460
United Artists,698
Los Hooligans Productions,9276
Relativity Media,31867
Columbia Pictures,650
Andell Entertainment,16995
Eon Productions,691
Société des Producteurs de L'Angoa,2011
Vanguard Films,10771
The Montecito Picture Company,9285
Eon Productions,700
New Regency Pictures,10025
Faliro House Productions,245703
Open Road Films,106747
Lionsgate,100241
Canal+,11687
Red Om Films,7303
Main Journey,342473
Gaumont,9322
Castle Rock Entertainment,41283
Electric Entertainment,9759
Mandate Pictures,41210
Tapestry Films,9778
Demarest Films,286554
Room 101,82990
Walt Disney Pictures,19585
Broken Road Productions,273477
Paramount,154
Beacon Pictures,5994
Trancas International Films,11357
HBO Films,1807
Eon Productions,709
Columbia Pictures,17610
Chernin Entertainment,239563
WideAwake,15373
Inkjet Productions,370755
Dimension Films,1946
Allied Artists Pictures,5924
De Laurentiis Entertainment Group,9040
New Line Cinema,4141
Paramount,9671
France 2 Cinéma,337674
Scott Free Productions,109091
Seven Arts Productions,1725
The Guber-Peters Company,9618
Universal Pictures,579
Village Roadshow Pictures,10040
Alcon Entertainment,8859
Open Road Films,139038
Three Strange Angels,35019
Legendary Pictures,16523
EuropaCorp,81796
Paramount,2043
Lionsgate,76494
World 2000 Entertainment,14442
Spring Creek Productions,9535
KirchMedia,1636
The Weinstein Company,241257
Universal Pictures,4824
Universal Pictures,11932
Summit Entertainment,47327
Regency Enterprises,13515
Paramount,3989
Franchise Pictures,2069
Warner Bros. Pictures,264999
Beacon Communications,9946
Eon Productions,668
A Bigger Boat,82505
Canal+,1634
Columbia Pictures,9100
Paramount,9341
New Line Cinema,10214
Wonderland Sound and Vision,283350
Canal+,10045
MTV Films,8193
Fox Searchlight Pictures,401
Dark Castle Entertainment,34813
Columbia Pictures,5689
DreamWorks Pictures,3683
United Artists,699
Cinema Vehicle Services,145135
Touchstone Pictures,3595
Touchstone Pictures,1911
Avery Pix,9678
Crossbow Productions,11072
ImageMovers,2655
Warner Bros. Pictures,109410
Everyman Pictures,38778
Paramount,9620
Kopelson Entertainment,9268
United Artists,860
Touchstone Pictures,10663
Dimension Films,11918
The Montecito Picture Company,11635
Cannon Group,11690
Lava Bear Films,329440
Touchstone Pictures,9008
D'Antoni Productions,1051
FilmNation Entertainment,376290
Fireworks Pictures,9896
MRC,22825
Sycamore Pictures,147773
Universal Pictures,11186
Sidney Kimmel Entertainment,6615
Icon Productions,2112
SJ Pictures,265208
DreamWorks Pictures,9955
Broadway Video,213681
Lantia Cinema & Audiovisivi,16
Apatow Productions,32823
Wild Bunch,19265
New Line Cinema,326
Playtone,13600
Paramount Vantage,129670
BIM Distribuzione,34647
Kasdan Pictures,6171
Bluegrass Films,226857
Miramax,2289
Texas Chainsaw Productions,10781
Touchstone Pictures,11362
UK Film Council,71688
Location Gourmet,77953
Mutual Film Company,1850
BenderSpink,302156
Warner Independent Pictures (WIP),3509
Metropolis Films,82
Participant,283587
Rogue Pictures,18405
New Line Cinema,10634
Paramount Vantage,13813
Before the Door Pictures,50839
Mirage Enterprises,9576
Paramount,306
Paramount,199
New Line Cinema,10559
Walt Disney Pictures,9036
Hydraulx,64720
Starburns Industries,291270
United Artists,708
Walt Disney Pictures,13836
BBC Film,12783
Lionsgate,10431
Selznick International Pictures,223
Hollywood Pictures,8963
Universal Pictures,22824
Columbia Pictures,62206
Outpost Studios,28211
Rollercoaster Films,13510
Target Media Entertainment,2196
Cannon Group,9874
El Deseo,219
Columbia Pictures,11820
40 Acres and a Mule Filmworks,925
Paramount,152
Reel Chefs Catering,323675
Universal Pictures,18480
Columbia Pictures,8489
Miramax,7288
Paramount,4614
Sony Pictures,296100
Miramax,10220
Laika Entertainment,170687
The Montecito Picture Company,16538
Castle Rock Entertainment,4566
Joseph M. Singer Entertainment,10808
Mandalay Entertainment,617
Wayans Bros. Entertainment,9072
TriStar Pictures,12106
Amblin Entertainment,873
Fox Searchlight Pictures,9357
Dovemead Films,9531
Scott Rudin Productions,14359
Castle Rock Entertainment,11172
Tapestry Films,2018
Casey Silver Productions,1729
Summit Entertainment,181283
Signal Film Group,242095
Good Films Collective,325789
Universal Pictures,2604
Columbia Pictures,10761
New Regency Pictures,7278
Paramount,1852
Paramount,590
Ruby Films,245168
Annapurna Pictures,407448
Mirage Enterprises,4584
Village Roadshow Pictures,37786
United Artists,10774
Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 1 KG,4379
Green Moon Productions,262543
Failure to Launch Productions,6877
TSG Entertainment,258509
White Hot Productions,298382
Broken Road Productions,38317
Caravan Pictures,4421
Kathbur Pictures,9372
Apatow Productions,9718
Malpaso Productions,44603
Sloane Square Films,10735
New Line Cinema,268920
Paramount,592
Caviar,330764
Baby Cow Productions,205220
Village Roadshow Pictures,10992
Warner Bros. Pictures,845
BBC Film,512
Rat Entertainment,42684
Red Hawk Entertainment,300673
The Donners' Company,9563
Nu Image,76617
Sly Predator,287424
Hemdale Film Corporation,746
Artists Public Domain,55420
Blue Tulip Productions,1639
Universal Pictures,7516
Screen Gems,252838
40 Acres and a Mule Filmworks,1883
Yari Film Group,2026
wega film vienna,86837
Ghost House Pictures,77883
Horseshoe Bay Productions,11371
TF1 International,1407
ShivHans Pictures,294016
Universal Pictures,4349
Redwave Films,9427
Blue Sky Studios,227973
Dr D Studios,65759
Fox Searchlight Pictures,9675
Paramount,9281
Warner Bros. Pictures,9833
Sound for Film,11023
Big Lou House Productions,11565
Oren Peli / Brian Witten Pictures,93856
Warner Bros. Pictures,10153
Touchstone Pictures,5516
Jeepers Creepers II,11351
Metro-Goldwyn-Mayer,9348
Paramount,9725
Lorimar Film Entertainment,11336
Konami,61012
Contrafilm,60747
Paramount,208134
Paramount,208134
Slough Pond,11013
Paramount,9869
MBC Beteiligungs Filmproduktion,11096
Waverly Films,6964
Columbia Pictures,256961
Tatira-Hiller Productions,475
Trinity Race,323677
Bewitched,9722
Fade to Black Productions,34653
Ultravi Productions,9920
Dayday Films,33217
Freddie Fields Productions,9665
Raindog Films,333352
Filmkameratene,46146
Lynch Siderow Productions,9012
Walt Disney Pictures,64328
EuropaCorp,254473
David Kirschner Productions,11249
Type A Films,10327
Paramount,9353
Kopelson Entertainment,11808
Revolution Studios,10796
The Zanuck Company,403
RKO Radio Pictures,303
Malpaso Productions,87825
Regency Enterprises,9760
